cuenta_id,iban,tipo_cuenta,moneda_base,fecha_apertura,estado,saldo_actual,limite_diario,es_conjunta,canales_habilitados,pais_apertura,score_riesgo,ultima_actividad
CU001581,GT82BAGT000000001581,AHORRO,GTQ,2021-03-30,ACTIVA,188040.06,12645.57,false,POS|API|WEB,GT,28.30,2026-04-16T12:44:50Z
CU001582,GT82BAGT000000001582,NOMINA,GTQ,2026-04-19,ACTIVA,6961.85,25200.21,true,ATM|MOBILE|API|WEB,GT,34.15,2026-03-09T13:18:00Z
CU001583,GT82BAGT000000001583,NOMINA,GTQ,2026-02-23,ACTIVA,30770.58,41538.91,false,WEB|ATM|POS,GT,43.99,2026-04-07T21:43:01Z
CU001584,GT82BAGT000000001584,AHORRO,GTQ,2026-02-14,ACTIVA,27355.27,25740.68,false,API|WEB,GT,47.14,2026-03-13T14:24:37Z
CU001585,GT82BAGT000000001585,NOMINA,GTQ,2025-06-08,ACTIVA,21604.40,43593.65,false,WEB|POS|API|ATM,GT,53.32,2026-03-05T21:03:44Z
CU001586,GT82BAGT000000001586,AHORRO,GTQ,2023-08-29,ACTIVA,24307.93,13914.18,true,MOBILE|ATM,GT,27.01,2026-04-06T07:25:59Z
CU001587,GT82BAGT000000001587,AHORRO,USD,2019-11-05,ACTIVA,154365.74,8291.27,false,API|ATM|WEB|POS,GT,13.54,2026-04-21T02:25:34Z
CU001588,GT82BAGT000000001588,AHORRO,GTQ,2024-12-31,ACTIVA,36006.11,16379.60,false,WEB|ATM|POS|MOBILE,GT,43.91,2026-04-04T17:56:28Z
CU001589,GT82BAGT000000001589,AHORRO,GTQ,2024-10-23,ACTIVA,2339.13,30291.78,false,API|ATM|POS,GT,34.48,2026-04-13T22:11:06Z
CU001590,GT82BAGT000000001590,AHORRO,GTQ,2025-12-12,ACTIVA,36521.12,3172.68,false,MOBILE|WEB|ATM,GT,20.96,2026-03-31T19:07:04Z
CU001591,GT82BAGT000000001591,AHORRO,USD,2021-11-15,ACTIVA,77749.14,9878.51,false,WEB|ATM|MOBILE|POS,GT,37.95,2026-04-05T15:00:55Z
CU001592,GT82BAGT000000001592,AHORRO,GTQ,2024-03-13,ACTIVA,9287.09,23992.43,true,POS|ATM,GT,49.39,2026-04-11T21:42:36Z
CU001593,GT82BAGT000000001593,CORRIENTE,GTQ,2024-07-16,BLOQUEADA,52296.54,23013.64,false,WEB|POS|ATM,GT,34.08,2026-03-06T12:25:39Z
CU001594,GT82BAGT000000001594,CORRIENTE,GTQ,2025-08-05,ACTIVA,60965.90,49237.02,false,POS|ATM|MOBILE,GT,23.91,2026-03-09T23:49:57Z
CU001595,GT82BAGT000000001595,AHORRO,GTQ,2025-04-22,ACTIVA,-91407.89,2510.38,true,POS|API|MOBILE,GT,69.73,2026-04-12T02:38:49Z
CU001596,GT82BAGT000000001596,NOMINA,USD,2025-11-20,ACTIVA,18417.95,3508.78,false,MOBILE|WEB,GT,26.92,2026-02-07T06:18:30Z
CU001597,GT82BAGT000000001597,AHORRO,USD,2022-02-23,ACTIVA,32613.05,29375.27,false,ATM|API|MOBILE|POS,GT,43.01,2026-03-27T12:04:10Z
CU001598,GT82BAGT000000001598,CORRIENTE,GTQ,2023-09-28,ACTIVA,59140.35,22560.65,false,POS|API|MOBILE,GT,38.12,2026-03-30T21:29:23Z
CU001599,GT82BAGT000000001599,CORRIENTE,GTQ,2024-01-05,ACTIVA,151496.43,59937.40,false,POS|API|WEB,GT,29.63,2026-04-05T22:13:50Z
CU001600,GT82BAGT000000001600,NOMINA,GTQ,2025-09-15,BLOQUEADA,49341.37,34997.29,false,WEB|POS|API,GT,36.75,2026-03-09T02:38:28Z
CU001601,GT82BAGT000000001601,AHORRO,GTQ,2018-10-02,ACTIVA,18298.78,21255.30,false,MOBILE|POS|API,GT,45.69,2026-03-04T13:17:10Z
CU001602,GT82BAGT000000001602,NOMINA,USD,2025-12-17,ACTIVA,226.25,5674.60,false,POS|API,GT,52.52,2026-04-13T16:04:03Z
CU001603,GT82BAGT000000001603,AHORRO,USD,2026-04-06,ACTIVA,14996.17,43723.98,true,API|WEB,GT,51.72,2026-04-20T00:49:46Z
CU001604,GT82BAGT000000001604,AHORRO,GTQ,2023-05-11,ACTIVA,17097.42,3642.34,false,API|POS|MOBILE,GT,39.75,2026-04-16T20:00:04Z
CU001605,GT82BAGT000000001605,CORRIENTE,GTQ,2026-03-17,ACTIVA,57685.46,35187.96,false,MOBILE|API|POS,GT,30.53,2026-04-18T17:34:54Z
CU001606,GT82BAGT000000001606,AHORRO,GTQ,2025-03-03,ACTIVA,-62994.74,30017.78,true,WEB|MOBILE|ATM,GT,22.69,2026-04-17T16:05:38Z
CU001607,GT82BAGT000000001607,AHORRO,GTQ,2024-12-25,ACTIVA,22095.13,27071.00,false,ATM|MOBILE|POS|API,GT,64.43,2026-04-12T03:39:09Z
CU001608,GT82BAGT000000001608,AHORRO,GTQ,2026-01-25,ACTIVA,54850.32,11000.30,false,ATM|MOBILE|API|POS,GT,27.58,2026-04-14T07:54:38Z
CU001609,GT82BAGT000000001609,EMPRESARIAL,GTQ,2023-10-22,ACTIVA,325886.26,26542.39,false,ATM|MOBILE|POS|API,GT,48.25,2026-04-18T09:13:52Z
CU001610,GT82BAGT000000001610,AHORRO,USD,2026-04-14,ACTIVA,9740.00,25527.97,false,MOBILE|WEB|ATM|POS,GT,22.14,2026-04-04T06:13:44Z
CU001611,GT82BAGT000000001611,NOMINA,USD,2025-11-28,ACTIVA,27914.59,23696.77,false,WEB|POS|MOBILE|API,GT,35.06,2026-04-18T20:02:34Z
CU001612,GT82BAGT000000001612,NOMINA,GTQ,2022-07-24,ACTIVA,22054.75,28822.08,false,ATM|POS|MOBILE|API,GT,32.61,2026-04-18T08:09:55Z
CU001613,GT82BAGT000000001613,NOMINA,GTQ,2026-04-01,ACTIVA,23395.01,14839.26,false,MOBILE|API|WEB,GT,37.41,2026-04-15T15:27:03Z
CU001614,GT82BAGT000000001614,CORRIENTE,GTQ,2024-06-27,ACTIVA,28021.87,30768.12,false,WEB|ATM|MOBILE,GT,29.56,2026-04-05T05:13:27Z
CU001615,GT82BAGT000000001615,AHORRO,USD,2026-02-25,ACTIVA,39822.51,25366.12,false,MOBILE|API,GT,35.74,2026-04-19T12:31:48Z
CU001616,GT82BAGT000000001616,AHORRO,GTQ,2024-08-27,ACTIVA,41542.25,30282.84,false,WEB|API|MOBILE,GT,23.96,2026-04-06T09:42:26Z
CU001617,GT82BAGT000000001617,AHORRO,GTQ,2025-06-23,CERRADA,6684.92,28837.20,true,API|POS|ATM,GT,54.93,2026-04-12T16:59:48Z
CU001618,GT82BAGT000000001618,CORRIENTE,USD,2025-04-17,ACTIVA,44786.93,22294.24,false,API|ATM|WEB,GT,67.07,2026-02-09T11:06:23Z
CU001619,GT82BAGT000000001619,AHORRO,GTQ,2026-01-14,BLOQUEADA,18012.38,48190.44,false,MOBILE|ATM|API|POS,GT,40.18,2026-04-09T10:43:32Z
CU001620,GT82BAGT000000001620,EMPRESARIAL,GTQ,2025-06-12,ACTIVA,285663.53,86637.45,false,API|WEB|POS,GT,45.97,2026-03-03T03:53:20Z
CU001621,GT82BAGT000000001621,EMPRESARIAL,USD,2023-05-07,ACTIVA,331846.44,61759.24,false,ATM|API|MOBILE|POS,GT,31.95,2026-04-10T00:33:46Z
CU001622,GT82BAGT000000001622,AHORRO,GTQ,2022-10-06,BLOQUEADA,20517.16,14886.16,false,POS|ATM|API|MOBILE,GT,32.31,2026-04-15T06:27:50Z
CU001623,GT82BAGT000000001623,AHORRO,GTQ,2025-10-02,ACTIVA,24852.24,9519.80,false,POS|WEB,GT,52.39,2026-04-14T17:44:43Z
CU001624,GT82BAGT000000001624,AHORRO,GTQ,2026-02-08,ACTIVA,35812.45,42739.28,false,MOBILE|POS|ATM,GT,26.21,2026-03-31T08:20:59Z
CU001625,GT82BAGT000000001625,EMPRESARIAL,GTQ,2024-05-11,ACTIVA,31235.42,31084.15,false,WEB|POS|ATM|MOBILE,GT,54.65,2026-04-19T16:30:23Z
CU001626,GT82BAGT000000001626,CORRIENTE,USD,2021-01-19,ACTIVA,43109.59,13320.14,false,MOBILE|API|WEB,GT,26.65,2026-04-15T06:32:02Z
CU001627,GT82BAGT000000001627,NOMINA,USD,2022-02-18,ACTIVA,15719.23,32717.54,false,API|MOBILE,GT,54.40,2026-03-19T11:12:32Z
CU001628,GT82BAGT000000001628,CORRIENTE,GTQ,2023-06-30,ACTIVA,41621.28,10758.09,false,API|WEB,GT,44.33,2026-04-18T10:24:47Z
CU001629,GT82BAGT000000001629,AHORRO,GTQ,2022-03-11,ACTIVA,-36.46,9899.04,false,API|WEB|POS|ATM,GT,30.07,2026-04-14T04:23:29Z
CU001630,GT82BAGT000000001630,EMPRESARIAL,GTQ,2025-07-07,ACTIVA,331021.18,96134.08,false,WEB|MOBILE|API,GT,28.00,2026-04-19T14:39:28Z
CU001631,GT82BAGT000000001631,EMPRESARIAL,USD,2025-12-17,ACTIVA,31640.17,78922.31,false,API|MOBILE|ATM|POS,GT,15.48,2026-03-26T20:48:58Z
CU001632,GT82BAGT000000001632,NOMINA,GTQ,2025-07-09,ACTIVA,13770.45,45928.76,false,MOBILE|WEB|ATM|API,GT,37.98,2026-04-13T02:09:50Z
CU001633,GT82BAGT000000001633,NOMINA,USD,2023-10-31,ACTIVA,20910.59,45957.29,false,ATM|API|WEB|MOBILE,GT,10.87,2026-04-16T12:19:54Z
CU001634,GT82BAGT000000001634,AHORRO,GTQ,2024-12-21,ACTIVA,3357.02,12186.47,false,ATM|MOBILE|WEB,GT,30.93,2026-04-19T04:49:19Z
CU001635,GT82BAGT000000001635,AHORRO,GTQ,2022-09-15,ACTIVA,18331.14,40805.04,false,ATM|API|MOBILE|WEB,GT,36.77,2026-04-14T09:21:41Z
CU001636,GT82BAGT000000001636,AHORRO,GTQ,2026-03-23,ACTIVA,13998.72,48319.47,false,API|WEB|MOBILE,GT,27.42,2026-04-16T04:51:39Z
CU001637,GT82BAGT000000001637,AHORRO,GTQ,2021-08-10,ACTIVA,25766.42,18358.73,false,API|MOBILE|WEB,GT,33.40,2026-04-19T12:24:58Z
CU001638,GT82BAGT000000001638,AHORRO,USD,2020-12-10,ACTIVA,11161.53,30156.57,false,MOBILE|WEB|API,GT,32.72,2026-03-13T17:14:42Z
CU001639,GT82BAGT000000001639,CORRIENTE,GTQ,2026-04-01,ACTIVA,54084.43,5749.56,false,POS|WEB|API,GT,38.69,2026-04-11T21:37:48Z
CU001640,GT82BAGT000000001640,CORRIENTE,GTQ,2026-04-13,ACTIVA,64229.31,7934.45,false,MOBILE|WEB|API,GT,37.58,2026-04-04T13:45:13Z
CU001641,GT82BAGT000000001641,AHORRO,GTQ,2023-09-01,ACTIVA,19009.88,7186.99,false,MOBILE|ATM|API|POS,GT,46.46,2026-04-01T23:17:36Z
CU001642,GT82BAGT000000001642,AHORRO,GTQ,2025-09-01,ACTIVA,7826.03,48738.26,false,MOBILE|WEB|POS|API,GT,13.50,2026-04-16T06:21:25Z
CU001643,GT82BAGT000000001643,CORRIENTE,GTQ,2025-09-25,ACTIVA,66472.01,36831.60,false,WEB|MOBILE|ATM|API,GT,21.69,2026-03-18T18:10:14Z
CU001644,GT82BAGT000000001644,NOMINA,USD,2021-12-24,ACTIVA,19622.58,19690.61,false,WEB|ATM|API|MOBILE,GT,23.04,2026-02-07T20:57:39Z
CU001645,GT82BAGT000000001645,NOMINA,GTQ,2025-11-14,ACTIVA,29228.56,27752.31,false,WEB|MOBILE,GT,45.62,2026-03-18T05:23:33Z
CU001646,GT82BAGT000000001646,AHORRO,GTQ,2019-10-02,ACTIVA,10228.65,33240.08,true,POS|MOBILE,GT,41.30,2026-04-14T03:21:56Z
CU001647,GT82BAGT000000001647,AHORRO,USD,2026-01-18,ACTIVA,-7172.51,47154.79,false,MOBILE|POS|WEB|API,GT,34.88,2026-04-10T09:39:42Z
CU001648,GT82BAGT000000001648,CORRIENTE,GTQ,2025-06-18,ACTIVA,17489.26,49408.72,false,POS|ATM|WEB|API,GT,66.13,2026-04-15T04:57:54Z
CU001649,GT82BAGT000000001649,AHORRO,GTQ,2026-04-15,ACTIVA,16805.44,42077.37,true,WEB|MOBILE|API|ATM,GT,16.28,2026-04-07T22:22:34Z
CU001650,GT82BAGT000000001650,AHORRO,GTQ,2025-09-21,ACTIVA,25694.75,29215.29,false,API|POS,GT,23.32,2026-04-14T23:48:54Z
CU001651,GT82BAGT000000001651,CORRIENTE,GTQ,2024-07-06,ACTIVA,64063.64,19474.96,false,MOBILE|API|POS,GT,38.85,2026-04-02T14:57:11Z
CU001652,GT82BAGT000000001652,AHORRO,USD,2025-12-04,BLOQUEADA,15540.54,40509.04,false,ATM|WEB,GT,31.06,2026-03-14T05:05:16Z
CU001653,GT82BAGT000000001653,CORRIENTE,GTQ,2026-04-15,ACTIVA,7603.98,31450.03,false,ATM|API,GT,49.22,2026-04-10T16:01:17Z
CU001654,GT82BAGT000000001654,CORRIENTE,GTQ,2024-12-05,ACTIVA,-104479.18,33351.54,false,POS|API|MOBILE|ATM,GT,58.20,2026-04-10T15:12:24Z
CU001655,GT82BAGT000000001655,NOMINA,USD,2024-10-23,ACTIVA,28851.22,13225.86,true,MOBILE|ATM|POS|API,GT,28.60,2026-03-24T08:31:58Z
CU001656,GT82BAGT000000001656,CORRIENTE,GTQ,2026-03-04,ACTIVA,73137.25,12948.36,false,API|WEB,GT,48.49,2026-04-16T00:56:11Z
CU001657,GT82BAGT000000001657,CORRIENTE,GTQ,2022-01-26,ACTIVA,62615.11,47567.84,false,MOBILE|API,GT,40.91,2026-03-23T13:49:03Z
CU001658,GT82BAGT000000001658,NOMINA,GTQ,2020-07-14,ACTIVA,11045.81,26938.84,false,MOBILE|POS|API,GT,32.75,2026-04-01T01:38:06Z
CU001659,GT82BAGT000000001659,CORRIENTE,GTQ,2023-04-04,ACTIVA,16544.49,7662.66,false,MOBILE|API,GT,44.01,2026-03-24T12:58:00Z
CU001660,GT82BAGT000000001660,EMPRESARIAL,USD,2022-05-23,ACTIVA,205372.98,117941.60,false,WEB|ATM,GT,51.77,2026-03-20T22:46:04Z
CU001661,GT82BAGT000000001661,EMPRESARIAL,GTQ,2023-09-08,ACTIVA,40338.54,124747.34,false,POS|MOBILE,GT,42.39,2026-04-12T12:21:44Z
CU001662,GT82BAGT000000001662,AHORRO,GTQ,2025-10-01,ACTIVA,12700.29,31243.12,false,ATM|API,GT,38.95,2026-03-31T02:36:45Z
CU001663,GT82BAGT000000001663,CORRIENTE,GTQ,2018-10-13,ACTIVA,47462.91,50970.82,false,API|ATM|POS|MOBILE,GT,27.34,2026-03-12T07:04:04Z
CU001664,GT82BAGT000000001664,NOMINA,USD,2026-01-17,ACTIVA,56709.48,48517.90,false,MOBILE|ATM|WEB,GT,26.77,2026-04-12T20:34:22Z
CU001665,GT82BAGT000000001665,EMPRESARIAL,GTQ,2024-08-02,ACTIVA,229056.60,55582.79,true,ATM|API|WEB,GT,34.41,2026-04-19T11:22:03Z
CU001666,GT82BAGT000000001666,AHORRO,USD,2025-05-19,ACTIVA,40792.19,40663.57,false,ATM|MOBILE,GT,15.93,2026-04-15T06:51:09Z
CU001667,GT82BAGT000000001667,AHORRO,GTQ,2025-06-05,ACTIVA,39237.23,34508.48,false,MOBILE|API|ATM|WEB,GT,33.36,2026-04-13T22:07:51Z
CU001668,GT82BAGT000000001668,NOMINA,GTQ,2026-04-12,ACTIVA,53315.09,31486.83,false,ATM|API|MOBILE|POS,GT,39.38,2026-04-19T10:01:47Z
CU001669,GT82BAGT000000001669,CORRIENTE,USD,2022-04-01,ACTIVA,75561.31,15771.67,true,MOBILE|WEB,GT,28.06,2026-04-11T22:09:30Z
CU001670,GT82BAGT000000001670,CORRIENTE,GTQ,2023-06-30,ACTIVA,40964.91,20110.52,false,POS|ATM|MOBILE|WEB,GT,43.09,2026-03-24T19:38:43Z
CU001671,GT82BAGT000000001671,AHORRO,GTQ,2025-10-24,ACTIVA,-3433.12,5713.11,false,ATM|POS|API|WEB,GT,38.14,2026-04-19T16:40:47Z
CU001672,GT82BAGT000000001672,NOMINA,GTQ,2024-11-05,ACTIVA,-2302.79,46290.58,false,MOBILE|WEB|ATM,GT,51.98,2026-03-30T17:23:20Z
CU001673,GT82BAGT000000001673,AHORRO,GTQ,2026-04-07,ACTIVA,8343.98,41920.23,false,WEB|API|MOBILE,GT,41.59,2026-04-09T11:30:08Z
CU001674,GT82BAGT000000001674,NOMINA,GTQ,2024-02-24,ACTIVA,16957.88,39749.72,false,POS|ATM|API|WEB,GT,67.99,2026-04-17T15:48:40Z
CU001675,GT82BAGT000000001675,EMPRESARIAL,GTQ,2022-11-23,BLOQUEADA,152799.10,41261.27,false,API|ATM|POS,GT,49.88,2026-04-05T15:16:53Z
CU001676,GT82BAGT000000001676,AHORRO,USD,2023-04-10,ACTIVA,-109068.36,22280.34,false,WEB|ATM,GT,22.67,2026-03-25T07:12:24Z
CU001677,GT82BAGT000000001677,CORRIENTE,USD,2025-01-19,BLOQUEADA,54876.67,51549.49,false,WEB|POS|API,GT,52.57,2026-02-18T01:35:16Z
CU001678,GT82BAGT000000001678,AHORRO,GTQ,2025-09-01,ACTIVA,42051.65,42221.33,false,ATM|API|MOBILE|POS,GT,43.98,2026-04-03T17:43:22Z
CU001679,GT82BAGT000000001679,AHORRO,USD,2022-07-31,ACTIVA,31858.39,18720.30,false,POS|API|WEB|MOBILE,GT,59.37,2026-04-14T04:19:15Z
CU001680,GT82BAGT000000001680,AHORRO,GTQ,2024-03-22,ACTIVA,12709.30,30432.33,false,ATM|MOBILE|WEB,GT,32.03,2026-04-20T05:51:20Z
CU001681,GT82BAGT000000001681,AHORRO,USD,2023-01-08,ACTIVA,15223.16,27841.01,false,ATM|API|WEB,GT,49.85,2026-04-08T16:34:21Z
CU001682,GT82BAGT000000001682,AHORRO,GTQ,2021-11-17,ACTIVA,-70515.94,34212.48,false,MOBILE|ATM,GT,18.29,2026-04-15T23:06:07Z
CU001683,GT82BAGT000000001683,AHORRO,GTQ,2022-06-03,ACTIVA,36350.43,29076.73,true,MOBILE|POS,GT,31.38,2026-04-16T13:25:30Z
CU001684,GT82BAGT000000001684,NOMINA,GTQ,2026-04-20,ACTIVA,22358.30,8543.95,false,ATM|POS,GT,32.87,2026-04-20T12:35:25Z
CU001685,GT82BAGT000000001685,NOMINA,GTQ,2026-03-26,ACTIVA,17677.13,40554.76,false,WEB|API,GT,20.20,2026-04-14T04:23:29Z
CU001686,GT82BAGT000000001686,CORRIENTE,GTQ,2025-02-12,ACTIVA,21429.09,57513.86,false,WEB|MOBILE|POS|ATM,GT,27.81,2026-04-12T00:09:33Z
CU001687,GT82BAGT000000001687,AHORRO,GTQ,2023-09-07,ACTIVA,10112.71,7812.08,false,ATM|MOBILE,GT,59.65,2026-03-02T08:19:32Z
CU001688,GT82BAGT000000001688,AHORRO,GTQ,2022-01-02,ACTIVA,28006.52,33172.23,false,ATM|MOBILE|WEB,GT,41.44,2026-04-02T17:27:35Z
CU001689,GT82BAGT000000001689,AHORRO,GTQ,2026-01-24,ACTIVA,7777.62,29379.22,false,MOBILE|POS|API|ATM,GT,33.37,2026-04-13T16:23:38Z
CU001690,GT82BAGT000000001690,AHORRO,USD,2025-08-30,ACTIVA,7601.60,38698.22,false,POS|WEB,GT,76.07,2026-04-06T23:43:12Z
CU001691,GT82BAGT000000001691,NOMINA,GTQ,2018-09-08,BLOQUEADA,34037.69,5909.85,false,API|POS,GT,39.32,2026-03-30T14:43:02Z
CU001692,GT82BAGT000000001692,CORRIENTE,USD,2020-02-21,ACTIVA,32698.32,28838.56,false,WEB|POS,GT,45.27,2026-04-12T17:45:27Z
CU001693,GT82BAGT000000001693,EMPRESARIAL,GTQ,2021-06-10,ACTIVA,313327.64,145072.93,true,POS|ATM,GT,32.75,2026-04-18T22:21:08Z
CU001694,GT82BAGT000000001694,NOMINA,GTQ,2021-10-25,ACTIVA,9512.16,45558.06,false,WEB|POS|ATM,GT,21.32,2026-04-10T02:37:58Z
CU001695,GT82BAGT000000001695,CORRIENTE,GTQ,2025-09-09,ACTIVA,32383.94,28696.22,false,MOBILE|POS|WEB|API,GT,53.06,2026-04-16T03:09:24Z
CU001696,GT82BAGT000000001696,NOMINA,GTQ,2025-12-05,ACTIVA,1913.34,31371.50,false,ATM|API,GT,59.29,2026-02-23T09:24:28Z
CU001697,GT82BAGT000000001697,NOMINA,USD,2022-08-02,ACTIVA,5790.63,46807.28,false,POS|WEB,GT,39.50,2026-04-13T21:35:39Z
CU001698,GT82BAGT000000001698,AHORRO,GTQ,2023-12-12,ACTIVA,18788.04,7748.59,false,API|MOBILE,GT,25.83,2026-04-14T09:21:41Z
CU001699,GT82BAGT000000001699,EMPRESARIAL,GTQ,2024-03-03,ACTIVA,153386.43,91151.77,false,ATM|MOBILE|POS|API,GT,46.38,2026-04-03T09:49:47Z
CU001700,GT82BAGT000000001700,AHORRO,GTQ,2025-10-30,ACTIVA,22846.56,42565.94,false,API|POS,GT,33.38,2026-04-16T19:42:31Z
CU001701,GT82BAGT000000001701,CORRIENTE,GTQ,2024-04-30,ACTIVA,16031.51,10978.92,false,MOBILE|API|WEB,GT,24.90,2026-03-28T21:38:35Z
CU001702,GT82BAGT000000001702,CORRIENTE,GTQ,2024-05-03,ACTIVA,17128.62,10699.66,false,POS|WEB,GT,31.21,2026-04-15T05:54:18Z
CU001703,GT82BAGT000000001703,CORRIENTE,GTQ,2022-11-28,ACTIVA,4685.88,58720.65,false,API|WEB,GT,49.55,2026-04-19T20:07:27Z
CU001704,GT82BAGT000000001704,AHORRO,GTQ,2021-02-02,ACTIVA,37313.23,3589.72,false,MOBILE|API,GT,17.52,2026-03-20T18:08:39Z
CU001705,GT82BAGT000000001705,EMPRESARIAL,USD,2026-01-17,ACTIVA,132213.06,46955.27,false,MOBILE|POS,GT,84.30,2026-04-21T07:08:30Z
CU001706,GT82BAGT000000001706,AHORRO,GTQ,2024-01-31,ACTIVA,9081.64,4919.35,false,WEB|POS|ATM|API,GT,37.33,2026-04-05T14:04:04Z
CU001707,GT82BAGT000000001707,NOMINA,GTQ,2024-01-16,ACTIVA,14160.64,19892.76,false,ATM|MOBILE|WEB|API,GT,23.64,2026-04-19T07:31:25Z
CU001708,GT82BAGT000000001708,NOMINA,GTQ,2023-03-13,ACTIVA,31735.66,23455.06,true,MOBILE|ATM|API|POS,GT,36.58,2026-04-15T15:21:44Z
CU001709,GT82BAGT000000001709,NOMINA,GTQ,2022-01-18,ACTIVA,35665.43,33517.38,false,ATM|API,GT,38.08,2026-02-25T21:29:06Z
CU001710,GT82BAGT000000001710,AHORRO,GTQ,2026-04-07,ACTIVA,13804.81,26127.53,false,ATM|WEB,GT,34.54,2026-04-01T16:34:40Z
CU001711,GT82BAGT000000001711,NOMINA,GTQ,2024-10-05,ACTIVA,10711.97,48282.00,false,WEB|MOBILE|API,GT,47.53,2026-04-09T00:22:45Z
CU001712,GT82BAGT000000001712,EMPRESARIAL,USD,2020-06-07,ACTIVA,237525.35,76812.51,false,MOBILE|POS|API,GT,44.70,2026-04-20T06:33:13Z
CU001713,GT82BAGT000000001713,AHORRO,GTQ,2021-09-11,ACTIVA,352.13,14314.59,false,API|ATM,GT,45.94,2026-02-02T21:56:46Z
CU001714,GT82BAGT000000001714,AHORRO,GTQ,2024-12-04,ACTIVA,-349.47,38320.92,false,MOBILE|ATM,GT,47.35,2026-04-01T19:45:07Z
CU001715,GT82BAGT000000001715,AHORRO,USD,2024-09-29,ACTIVA,7933.49,43681.23,false,ATM|MOBILE|WEB,GT,37.53,2026-04-10T04:26:31Z
CU001716,GT82BAGT000000001716,AHORRO,GTQ,2025-01-08,ACTIVA,1210.26,39529.73,false,WEB|API|ATM|MOBILE,GT,32.13,2026-04-20T21:25:52Z
CU001717,GT82BAGT000000001717,AHORRO,USD,2024-01-05,ACTIVA,-14532.20,31098.98,false,POS|WEB,GT,33.51,2026-04-20T09:25:04Z
CU001718,GT82BAGT000000001718,AHORRO,USD,2025-09-11,ACTIVA,4467.11,47732.78,false,POS|WEB|API|MOBILE,GT,46.78,2026-04-09T10:20:58Z
CU001719,GT82BAGT000000001719,CORRIENTE,GTQ,2025-01-11,ACTIVA,6997.17,40533.03,false,POS|API,GT,34.38,2026-04-19T02:10:16Z
CU001720,GT82BAGT000000001720,AHORRO,GTQ,2025-08-19,ACTIVA,718.28,26886.43,false,MOBILE|ATM|WEB,GT,37.19,2026-04-18T07:10:23Z
CU001721,GT82BAGT000000001721,EMPRESARIAL,GTQ,2023-01-06,ACTIVA,152304.69,111678.96,true,ATM|WEB|API|POS,GT,27.66,2026-04-09T00:28:27Z
CU001722,GT82BAGT000000001722,AHORRO,USD,2025-11-17,ACTIVA,6698.91,5281.90,false,WEB|API|MOBILE|ATM,GT,38.93,2026-03-19T11:49:25Z
CU001723,GT82BAGT000000001723,AHORRO,GTQ,2022-05-11,ACTIVA,6434.36,18389.33,false,API|MOBILE|ATM|POS,GT,49.03,2026-04-19T13:15:04Z
CU001724,GT82BAGT000000001724,AHORRO,USD,2024-06-11,ACTIVA,2900.83,31466.57,false,ATM|API|WEB|MOBILE,GT,54.51,2026-03-21T16:13:07Z
CU001725,GT82BAGT000000001725,CORRIENTE,GTQ,2025-09-15,ACTIVA,24552.30,7146.93,false,MOBILE|API|WEB|ATM,GT,31.46,2026-03-13T01:11:55Z
CU001726,GT82BAGT000000001726,AHORRO,GTQ,2020-11-13,ACTIVA,27693.18,26256.24,false,API|WEB|ATM|POS,GT,25.28,2026-04-14T21:00:58Z
CU001727,GT82BAGT000000001727,NOMINA,USD,2025-09-01,ACTIVA,6919.71,15929.28,false,API|MOBILE|ATM,GT,17.43,2026-03-31T17:11:29Z
CU001728,GT82BAGT000000001728,NOMINA,GTQ,2025-09-07,ACTIVA,-4130.60,3194.17,false,WEB|MOBILE|POS|ATM,GT,53.78,2026-04-14T03:21:56Z
CU001729,GT82BAGT000000001729,CORRIENTE,GTQ,2024-07-17,ACTIVA,4370.23,37562.92,false,API|ATM|POS,GT,33.02,2026-03-20T05:16:02Z
CU001730,GT82BAGT000000001730,AHORRO,GTQ,2026-01-31,ACTIVA,24948.56,43424.13,false,MOBILE|WEB|API,GT,51.70,2026-04-15T18:18:11Z
CU001731,GT82BAGT000000001731,AHORRO,GTQ,2022-02-25,ACTIVA,48362.83,26657.18,false,MOBILE|POS|WEB|ATM,GT,19.95,2026-04-19T08:14:17Z
CU001732,GT82BAGT000000001732,AHORRO,GTQ,2024-01-11,ACTIVA,27989.38,5671.09,false,ATM|WEB|API|POS,GT,34.74,2026-04-05T14:34:29Z
CU001733,GT82BAGT000000001733,AHORRO,GTQ,2022-06-15,BLOQUEADA,25948.47,41089.02,false,ATM|MOBILE|POS|WEB,GT,27.85,2026-04-17T19:44:06Z
CU001734,GT82BAGT000000001734,AHORRO,USD,2018-12-27,ACTIVA,14690.15,39342.76,false,POS|API,GT,8.65,2026-04-13T02:05:06Z
CU001735,GT82BAGT000000001735,AHORRO,GTQ,2022-09-08,BLOQUEADA,27819.24,48910.58,true,POS|WEB|API,GT,55.34,2026-03-19T06:00:16Z
CU001736,GT82BAGT000000001736,CORRIENTE,GTQ,2025-01-11,ACTIVA,18553.67,51377.58,false,API|ATM|MOBILE,GT,63.07,2026-04-06T05:49:05Z
CU001737,GT82BAGT000000001737,AHORRO,GTQ,2025-06-04,ACTIVA,-1255.30,6935.73,false,API|POS|MOBILE|ATM,GT,34.85,2026-04-18T08:14:49Z
