cliente_id,nombre_completo,documento_id,fecha_nacimiento,fecha_alta,segmento,ingresos_mensuales,pep,pais_residencia,riesgo_base,telefonos,emails,productos_activos,ultima_actualizacion
C001077,Valeria Juan Ruiz Flores,DPI-3330743821104,1960-09-02,2018-01-01,PYME,13074.05,false,GT,35.44,+50227727283,valeria.juan.ruiz.flores.1077@correo.com,AHORRO|PRESTAMO|INVERSION,2026-02-06T16:31:28Z
C001078,Valeria Ricardo Gonzalez Pineda,DPI-9134499522745,1987-08-07,2020-04-08,PERSONAL,639.56,false,GT,19.86,+50274381454,valeria.ricardo.gonzalez.pineda.1078@correo.com,TARJETA_DEBITO|CORRIENTE,2026-02-06T23:21:06Z
C001079,Lucia Monica Castillo Hernandez,DPI-6982416623507,1981-01-19,2020-10-16,PERSONAL,2283.81,false,GT,32.52,+50264650398,lucia.monica.castillo.hernandez.1079@correo.com,TARJETA_CREDITO,2026-02-19T12:01:15Z
C001080,Lucia Miguel Flores Morales,DPI-9312210626795,1978-05-03,2018-09-20,PYME,3936.15,false,MX,43.90,+50246982667,lucia.miguel.flores.morales.1080@correo.com,AHORRO|SEGURO|INVERSION|CORRIENTE,2026-02-11T08:39:48Z
C001081,Luis Luis Vasquez Ramirez,DPI-4199919244401,1997-10-25,2023-02-04,PERSONAL,2894.85,true,HN,54.87,+50229973121|+50278278009,luis.luis.vasquez.ramirez.1081@correo.com,TARJETA_DEBITO|SEGURO|INVERSION,2026-03-07T01:01:45Z
C001082,Mario Karla Reyes Santos,DPI-7233585568197,1967-02-01,2025-05-12,PREMIUM,5498.57,false,GT,25.10,+50259982704,mario.karla.reyes.santos.1082@correo.com,INVERSION|PRESTAMO,2026-01-18T22:13:04Z
C001083,Paola Maria Rojas Vasquez,DPI-8167658444689,1960-06-24,2021-01-16,CORPORATIVO,69525.83,false,GT,36.64,+50278168202,paola.maria.rojas.vasquez.1083@correo.com,TARJETA_CREDITO|CORRIENTE|AHORRO|PRESTAMO,2026-04-16T19:19:45Z
C001084,Luis Karla Lopez Martinez,DPI-6522175474925,1985-04-17,2020-04-26,PERSONAL,1466.13,false,GT,43.13,+50246172157,luis.karla.lopez.martinez.1084@correo.com,SEGURO|PRESTAMO|TARJETA_DEBITO|TARJETA_CREDITO,2026-02-02T00:20:21Z
C001085,Rafael Jorge Lopez Ramirez,DPI-5323116399937,1966-01-06,2025-08-12,PERSONAL,1223.54,false,US,43.16,+50249965788,rafael.jorge.lopez.ramirez.1085@correo.com,PRESTAMO|CORRIENTE|TARJETA_CREDITO,2026-02-18T17:36:16Z
C001086,Lucia Jorge Flores Cruz,DPI-6620560391313,1975-06-13,2024-01-28,PREMIUM,9029.72,false,GT,31.72,+50221003730|+50267189835,lucia.jorge.flores.cruz.1086@correo.com,AHORRO,2026-03-22T05:34:47Z
C001087,Carlos Lucia Pineda Vasquez,DPI-3549935586526,1987-08-16,2025-04-26,PYME,9815.22,false,MX,33.64,+50220852015,carlos.lucia.pineda.vasquez.1087@correo.com,TARJETA_DEBITO|PRESTAMO|INVERSION|AHORRO,2026-04-11T21:29:21Z
C001088,Camila Alberto Diaz Cruz,DPI-4624212471291,1993-11-30,2022-05-30,PYME,8097.53,false,GT,42.05,+50266753969|+50232448936,camila.alberto.diaz.cruz.1088@correo.com,SEGURO|INVERSION|TARJETA_DEBITO|TARJETA_CREDITO,2026-03-19T15:44:30Z
C001089,Jorge Alberto Lopez Mendez,DPI-8294908713455,1979-01-11,2019-09-14,PERSONAL,1449.15,false,SV,36.80,+50257215354,jorge.alberto.lopez.mendez.1089@correo.com,CORRIENTE|TARJETA_DEBITO|SEGURO|TARJETA_CREDITO,2026-01-21T16:06:00Z
C001090,Paola Jose Garcia Rojas,DPI-4381806861522,1988-01-20,2022-06-26,PYME,9430.23,false,GT,21.81,+50227695384,paola.jose.garcia.rojas.1090@correo.com,TARJETA_CREDITO|INVERSION,2026-01-13T20:02:14Z
C001091,Mario Maria Rojas Rojas,DPI-7359543774776,1976-02-13,2025-12-13,PYME,15597.38,false,GT,36.09,+50271582022,mario.maria.rojas.rojas.1091@correo.com,INVERSION,2026-03-17T04:47:53Z
C001092,Luis Pablo Perez Ruiz,DPI-7464897404342,1967-07-15,2023-01-22,PYME,8463.80,false,GT,38.74,+50230216985,luis.pablo.perez.ruiz.1092@correo.com,TARJETA_DEBITO|TARJETA_CREDITO,2026-01-15T13:51:34Z
C001093,Andres Camila Flores Martinez,DPI-4568009703055,1989-12-14,2020-04-22,PERSONAL,2702.97,false,SV,40.12,+50253497944,andres.camila.flores.martinez.1093@correo.com,AHORRO,2026-01-26T00:03:06Z
C001094,Valeria Pablo Santos Garcia,DPI-4960923122317,1999-10-09,2018-09-26,PERSONAL,1506.01,false,SV,29.90,+50258985534,valeria.pablo.santos.garcia.1094@correo.com,SEGURO,2026-03-27T01:42:57Z
C001095,Ana Oscar Ramirez Flores,DPI-6593764239950,1983-06-10,2021-08-15,PERSONAL,1471.96,false,GT,37.46,+50248286632,ana.oscar.ramirez.flores.1095@correo.com,INVERSION|CORRIENTE,2026-01-13T20:02:56Z
C001096,Mario Pablo Morales Cruz,DPI-4206349236653,1963-06-26,2020-02-27,PERSONAL,2774.43,false,GT,25.37,+50279670493,mario.pablo.morales.cruz.1096@correo.com,INVERSION|TARJETA_DEBITO,2026-03-07T22:01:50Z
C001097,Camila Fernanda Castillo Gonzalez,DPI-9909502173243,1982-04-10,2022-10-20,PERSONAL,1235.53,false,GT,27.25,+50265746709,camila.fernanda.castillo.gonzalez.1097@correo.com,TARJETA_CREDITO|AHORRO|INVERSION|PRESTAMO,2026-04-11T15:00:27Z
C001098,Lucia Jose Rojas Morales,DPI-6643556123984,1966-10-25,2019-03-08,PERSONAL,1432.00,false,GT,38.23,+50264409186|+50233814363,lucia.jose.rojas.morales.1098@correo.com,CORRIENTE,2026-03-08T14:49:04Z
C001099,Lucia Jose Martinez Flores,DPI-2533444052649,1990-03-05,2023-04-12,PREMIUM,3345.17,false,GT,41.05,+50250959867,lucia.jose.martinez.flores.1099@correo.com,TARJETA_CREDITO|INVERSION|AHORRO|TARJETA_DEBITO,2026-04-11T09:11:45Z
C001100,Andres Juan Castillo Cifuentes,DPI-5949916186033,1957-09-09,2020-12-06,PERSONAL,3479.76,false,GT,35.32,+50240727360|+50270065531,andres.juan.castillo.cifuentes.1100@correo.com,CORRIENTE|INVERSION|AHORRO|SEGURO,2026-01-07T06:37:46Z
C001101,Juan Rafael Mendez Cruz,DPI-7022018321635,1966-10-26,2024-05-05,PREMIUM,7033.43,false,GT,25.81,+50253764022,juan.rafael.mendez.cruz.1101@correo.com,SEGURO|PRESTAMO|CORRIENTE,2026-02-26T00:39:13Z
C001102,Oscar Alberto Lopez Perez,DPI-2895619313859,1973-08-31,2024-07-16,PERSONAL,3248.36,false,US,46.83,+50220108008,oscar.alberto.lopez.perez.1102@correo.com,TARJETA_DEBITO|SEGURO|AHORRO|TARJETA_CREDITO,2026-02-18T17:56:49Z
C001103,Andres Oscar Cifuentes Reyes,DPI-4830004784283,1998-09-11,2021-02-13,PREMIUM,7714.75,false,CR,56.58,+50264266405|+50230555898,andres.oscar.cifuentes.reyes.1103@correo.com,SEGURO|TARJETA_DEBITO,2026-03-07T04:02:54Z
C001104,Gabriela Rafael Cifuentes Flores,DPI-9877948903821,1970-07-19,2024-11-01,PERSONAL,565.90,false,GT,22.59,+50229758094,gabriela.rafael.cifuentes.flores.1104@correo.com,SEGURO|TARJETA_CREDITO,2026-01-30T15:01:09Z
C001105,Ricardo Silvia Martinez Pineda,DPI-2983805187291,1990-07-21,2020-11-14,PERSONAL,3071.81,false,GT,43.20,+50267107402,ricardo.silvia.martinez.pineda.1105@correo.com,AHORRO,2026-04-20T14:58:18Z
C001106,Lucia Rafael Perez Flores,DPI-8137765344471,1994-03-13,2024-05-21,PYME,15345.57,false,GT,19.72,+50239409349|+50260193170,lucia.rafael.perez.flores.1106@correo.com,CORRIENTE|SEGURO,2026-03-01T07:32:20Z
C001107,Karla Fernanda Castillo Garcia,DPI-7158327339409,2000-02-06,2018-12-27,PERSONAL,3203.70,false,GT,26.13,+50253096986|+50221123759,karla.fernanda.castillo.garcia.1107@correo.com,PRESTAMO|SEGURO|CORRIENTE|TARJETA_DEBITO,2026-04-03T03:04:57Z
C001108,Andres Jorge Lopez Ruiz,DPI-4233290363867,1989-08-07,2023-01-10,PREMIUM,6041.53,true,GT,70.14,+50245041148,andres.jorge.lopez.ruiz.1108@correo.com,CORRIENTE|TARJETA_CREDITO|SEGURO|INVERSION,2026-04-01T11:40:50Z
C001109,Luis Alberto Cifuentes Cruz,DPI-9918897173144,1986-07-25,2021-11-22,PERSONAL,765.54,false,GT,33.70,+50239898267,luis.alberto.cifuentes.cruz.1109@correo.com,SEGURO|CORRIENTE|PRESTAMO|TARJETA_CREDITO,2026-01-21T23:02:40Z
C001110,Jose Oscar Ramirez Ruiz,DPI-5110035077259,1959-12-03,2018-11-05,PERSONAL,3031.26,false,GT,27.86,+50261031361,jose.oscar.ramirez.ruiz.1110@correo.com,CORRIENTE,2026-01-02T22:48:57Z
C001111,Valeria Valeria Martinez Morales,DPI-1701928585111,1970-07-19,2018-01-29,PERSONAL,2993.04,false,GT,43.82,+50265330369,valeria.valeria.martinez.morales.1111@correo.com,INVERSION|TARJETA_CREDITO|SEGURO,2026-02-20T11:34:18Z
C001112,Fernanda Sofia Perez Hernandez,DPI-6199826645762,1967-05-23,2021-04-30,PERSONAL,3143.90,false,GT,31.01,+50247592461|+50279075930,fernanda.sofia.perez.hernandez.1112@correo.com,AHORRO|SEGURO|CORRIENTE,2026-01-22T11:20:17Z
C001113,Alberto Gabriela Hernandez Perez,DPI-2129797469783,1964-12-11,2022-05-21,PREMIUM,11195.96,false,GT,42.28,+50278488423,alberto.gabriela.hernandez.perez.1113@correo.com,PRESTAMO,2026-03-17T08:30:08Z
C001114,Silvia Carlos Reyes Lopez,DPI-3219408858241,1957-05-08,2018-04-21,PERSONAL,1598.77,false,GT,29.70,+50245428827|+50253647448,silvia.carlos.reyes.lopez.1114@correo.com,INVERSION|TARJETA_DEBITO|TARJETA_CREDITO,2026-03-27T22:39:48Z
C001115,Maria Rafael Santos Morales,DPI-6138925610234,2000-10-23,2024-01-26,PREMIUM,6577.75,false,GT,40.21,+50243899773,maria.rafael.santos.morales.1115@correo.com,TARJETA_DEBITO|INVERSION|TARJETA_CREDITO,2026-02-13T21:32:41Z
C001116,Maria Luis Garcia Pineda,DPI-7454957955486,1983-01-06,2018-06-03,PERSONAL,2174.62,true,GT,47.68,+50220086408|+50244518941,maria.luis.garcia.pineda.1116@correo.com,INVERSION|PRESTAMO,2026-01-09T23:39:43Z
C001117,Carlos Luis Santos Castillo,DPI-5435687620743,1995-03-30,2018-12-01,PREMIUM,8943.70,true,US,61.05,+50266766961,carlos.luis.santos.castillo.1117@correo.com,CORRIENTE,2026-01-26T09:50:55Z
C001118,Natalia Valeria Pineda Mendez,DPI-2055108397626,1978-05-11,2023-05-12,PERSONAL,1599.39,false,GT,24.18,+50250182066|+50245256315,natalia.valeria.pineda.mendez.1118@correo.com,TARJETA_CREDITO|AHORRO|SEGURO|TARJETA_DEBITO,2026-04-12T21:13:29Z
C001119,Patricia Monica Lopez Lopez,DPI-7520869110250,1991-06-05,2025-01-28,PREMIUM,9381.57,false,US,56.94,+50226683061,patricia.monica.lopez.lopez.1119@correo.com,CORRIENTE|INVERSION|TARJETA_DEBITO|TARJETA_CREDITO,2026-01-25T19:56:47Z
C001120,Jose Jose Ramirez Flores,DPI-5575400843518,2003-06-08,2023-10-21,PYME,3763.25,false,GT,21.07,+50224894843,jose.jose.ramirez.flores.1120@correo.com,CORRIENTE|INVERSION,2026-01-01T05:27:42Z
C001121,Camila Oscar Cifuentes Morales,DPI-3823607414274,1987-02-04,2019-10-07,PERSONAL,1983.98,false,SV,46.11,+50246855176|+50263283242,camila.oscar.cifuentes.morales.1121@correo.com,PRESTAMO|CORRIENTE|AHORRO,2026-02-28T13:53:26Z
C001122,Ricardo Paola Gonzalez Diaz,DPI-8218248334756,1994-02-09,2018-04-01,CORPORATIVO,49919.24,false,GT,45.95,+50270164471|+50240016490,ricardo.paola.gonzalez.diaz.1122@correo.com,CORRIENTE|SEGURO|TARJETA_DEBITO,2026-02-27T12:54:33Z
C001123,Luis Daniela Rojas Gonzalez,DPI-3312474592738,1962-06-29,2025-02-03,PREMIUM,5458.67,false,GT,31.83,+50277753388|+50237384651,luis.daniela.rojas.gonzalez.1123@correo.com,AHORRO|TARJETA_CREDITO,2026-04-20T07:26:00Z
C001124,Miguel Paola Castillo Hernandez,DPI-9337709690438,1986-03-15,2023-07-30,PYME,9379.87,false,GT,43.88,+50236253889,miguel.paola.castillo.hernandez.1124@correo.com,TARJETA_DEBITO|PRESTAMO|SEGURO,2026-01-28T20:59:17Z
C001125,Silvia Pablo Vasquez Flores,DPI-9721120489515,1977-08-31,2024-05-12,PREMIUM,3101.27,false,GT,28.90,+50220319971,silvia.pablo.vasquez.flores.1125@correo.com,TARJETA_CREDITO|INVERSION|SEGURO|CORRIENTE,2026-03-26T16:13:39Z
C001126,Miguel Maria Mendez Cruz,DPI-4419276904240,1992-09-03,2022-10-27,PERSONAL,1571.08,false,GT,41.66,+50258491882|+50223852110,miguel.maria.mendez.cruz.1126@correo.com,INVERSION|SEGURO,2026-02-20T03:06:29Z
C001127,Daniela Andres Diaz Mendez,DPI-4082399133720,1971-09-29,2022-05-05,CORPORATIVO,32163.80,false,GT,31.24,+50251359462|+50233385745,daniela.andres.diaz.mendez.1127@correo.com,CORRIENTE|TARJETA_CREDITO,2026-04-14T08:19:03Z
C001128,Juan Gabriela Hernandez Morales,DPI-5752851933553,1970-10-30,2024-05-27,PERSONAL,2131.21,false,GT,18.72,+50271629455|+50227336109,juan.gabriela.hernandez.morales.1128@correo.com,TARJETA_DEBITO|CORRIENTE|PRESTAMO,2026-01-24T19:11:50Z
C001129,Andres Silvia Rojas Perez,DPI-5618008845384,1991-07-30,2018-03-04,PERSONAL,967.50,false,GT,36.14,+50255710462,andres.silvia.rojas.perez.1129@correo.com,AHORRO|CORRIENTE,2026-03-07T08:40:30Z
C001130,Sofia Paola Garcia Ramirez,DPI-3956159481276,1973-08-07,2021-02-15,PERSONAL,644.86,false,GT,27.56,+50245391230,sofia.paola.garcia.ramirez.1130@correo.com,TARJETA_DEBITO|SEGURO|TARJETA_CREDITO|AHORRO,2026-01-04T13:38:18Z
C001131,Camila Ana Vasquez Perez,DPI-2799083782853,1956-07-22,2025-04-30,PERSONAL,2807.78,false,SV,25.06,+50278681170|+50272404639,camila.ana.vasquez.perez.1131@correo.com,PRESTAMO|AHORRO,2026-02-04T13:19:26Z
C001132,Camila Oscar Santos Flores,DPI-8617365125777,2003-08-07,2019-04-06,PERSONAL,1590.49,false,GT,35.28,+50273057456,camila.oscar.santos.flores.1132@correo.com,PRESTAMO|TARJETA_CREDITO,2026-01-16T01:30:14Z
C001133,Camila Ricardo Cruz Cifuentes,DPI-5341698127817,2001-03-26,2025-02-07,PERSONAL,3223.98,false,GT,18.03,+50235365903,camila.ricardo.cruz.cifuentes.1133@correo.com,CORRIENTE,2026-03-23T11:31:39Z
C001134,Oscar Silvia Gonzalez Flores,DPI-3699152970648,1967-07-18,2021-11-04,PERSONAL,1253.51,false,CR,45.66,+50223794596,oscar.silvia.gonzalez.flores.1134@correo.com,TARJETA_DEBITO,2026-01-16T19:06:31Z
C001135,Carlos Gabriela Ruiz Rojas,DPI-4494294972963,1969-04-12,2026-03-28,PERSONAL,621.25,false,GT,27.91,+50242225096,carlos.gabriela.ruiz.rojas.1135@correo.com,SEGURO,2026-03-31T00:34:28Z
C001136,Silvia Patricia Hernandez Martinez,DPI-6004863702870,1986-01-14,2020-12-30,PYME,3822.01,false,GT,36.29,+50233720793,silvia.patricia.hernandez.martinez.1136@correo.com,PRESTAMO|CORRIENTE|SEGURO,2026-02-17T05:06:09Z
C001137,Mario Juan Martinez Cruz,DPI-2137789795363,1998-07-09,2020-03-05,PREMIUM,3147.20,false,GT,36.68,+50251049143,mario.juan.martinez.cruz.1137@correo.com,AHORRO|TARJETA_CREDITO|SEGURO|CORRIENTE,2026-01-18T15:31:43Z
C001138,Carlos Diego Vasquez Pineda,DPI-6265628750821,1989-12-10,2020-02-19,PERSONAL,2068.96,true,MX,58.71,+50271528466|+50266470799,carlos.diego.vasquez.pineda.1138@correo.com,PRESTAMO|SEGURO,2026-01-07T01:23:22Z
C001139,Ricardo Ricardo Vasquez Ramirez,DPI-4203931880131,1955-10-05,2023-11-18,PERSONAL,1006.44,false,GT,41.38,+50260234208,ricardo.ricardo.vasquez.ramirez.1139@correo.com,AHORRO|TARJETA_DEBITO|TARJETA_CREDITO|PRESTAMO,2026-03-31T06:45:01Z
C001140,Paola Alberto Hernandez Diaz,DPI-9714402262581,1980-01-17,2018-08-12,PREMIUM,9910.19,false,GT,46.46,+50227096311,paola.alberto.hernandez.diaz.1140@correo.com,CORRIENTE|TARJETA_DEBITO|TARJETA_CREDITO|INVERSION,2026-02-07T14:20:22Z
C001141,Natalia Andres Morales Morales,DPI-4172874544004,1990-06-26,2019-07-24,PERSONAL,3374.29,false,GT,40.64,+50233351657,natalia.andres.morales.morales.1141@correo.com,PRESTAMO|TARJETA_DEBITO|CORRIENTE|TARJETA_CREDITO,2026-02-06T03:30:28Z
C001142,Mario Carlos Ruiz Cifuentes,DPI-7206485468817,1995-01-20,2019-10-25,CORPORATIVO,68116.31,false,MX,54.54,+50267524250,mario.carlos.ruiz.cifuentes.1142@correo.com,SEGURO|TARJETA_DEBITO|TARJETA_CREDITO|INVERSION,2026-02-14T19:50:50Z
C001143,Jorge Jorge Vasquez Flores,DPI-6438593627771,1983-01-01,2022-04-06,PERSONAL,1437.38,false,GT,26.24,+50243601564|+50236670443,jorge.jorge.vasquez.flores.1143@correo.com,TARJETA_CREDITO|CORRIENTE,2026-02-28T22:50:45Z
C001144,Sofia Alberto Martinez Flores,DPI-4446427902508,2003-07-09,2021-05-31,PERSONAL,2838.26,false,US,24.49,+50263725580,sofia.alberto.martinez.flores.1144@correo.com,SEGURO|INVERSION|TARJETA_CREDITO|PRESTAMO,2026-01-13T13:32:59Z
C001145,Silvia Andres Mendez Gonzalez,DPI-2180797572036,2000-11-15,2025-10-09,PREMIUM,5589.46,false,GT,38.07,+50255524075,silvia.andres.mendez.gonzalez.1145@correo.com,SEGURO|CORRIENTE,2026-03-28T07:02:05Z
C001146,Rafael Lucia Garcia Hernandez,DPI-6764801185670,1959-04-14,2023-09-30,PERSONAL,2211.37,false,GT,29.11,+50253846567,rafael.lucia.garcia.hernandez.1146@correo.com,TARJETA_CREDITO|CORRIENTE,2026-01-09T06:03:26Z
C001147,Ricardo Lucia Ruiz Cifuentes,DPI-1439403616761,2005-11-24,2025-02-28,PERSONAL,602.49,false,GT,27.91,+50273416814|+50257361911,ricardo.lucia.ruiz.cifuentes.1147@correo.com,AHORRO|CORRIENTE|SEGURO|TARJETA_CREDITO,2026-01-10T23:44:29Z
C001148,Jose Diego Lopez Castillo,DPI-7852230006277,1957-04-18,2025-08-13,PERSONAL,1928.63,false,GT,18.45,+50249508873|+50248292299,jose.diego.lopez.castillo.1148@correo.com,INVERSION|TARJETA_CREDITO|AHORRO|SEGURO,2026-02-19T08:53:28Z
C001149,Ricardo Sofia Perez Cifuentes,DPI-9185146661883,1964-08-06,2018-12-12,PERSONAL,2828.32,false,GT,40.14,+50234520111,ricardo.sofia.perez.cifuentes.1149@correo.com,AHORRO|SEGURO|TARJETA_DEBITO,2026-04-03T07:54:01Z
C001150,Carlos Jose Hernandez Morales,DPI-5783855819204,1974-03-26,2018-03-30,PYME,13881.23,false,GT,34.30,+50276983003,carlos.jose.hernandez.morales.1150@correo.com,TARJETA_CREDITO|INVERSION|PRESTAMO|SEGURO,2026-04-01T22:27:07Z
C001151,Pablo Maria Rojas Reyes,DPI-4666756816098,1999-10-12,2023-03-13,PERSONAL,2781.03,false,GT,35.00,+50249531778,pablo.maria.rojas.reyes.1151@correo.com,CORRIENTE|AHORRO,2026-01-07T06:25:28Z
C001152,Miguel Ana Reyes Diaz,DPI-3690581553426,1992-04-25,2023-08-31,PERSONAL,2473.26,false,CR,30.93,+50233399463|+50257124382,miguel.ana.reyes.diaz.1152@correo.com,INVERSION,2026-02-26T04:23:08Z
C001153,Diego Patricia Pineda Gonzalez,DPI-3875387939442,1976-07-13,2021-11-21,PERSONAL,1213.67,false,GT,44.55,+50248821654,diego.patricia.pineda.gonzalez.1153@correo.com,TARJETA_CREDITO|INVERSION,2026-01-13T14:35:21Z
C001154,Carlos Natalia Hernandez Pineda,DPI-4228495713991,1978-11-22,2021-01-05,PREMIUM,4755.76,false,GT,47.84,+50263068488,carlos.natalia.hernandez.pineda.1154@correo.com,SEGURO|TARJETA_CREDITO|INVERSION,2026-01-14T21:35:49Z
C001155,Karla Jose Gonzalez Lopez,DPI-7522312067118,1955-11-26,2020-05-02,PYME,16282.83,false,GT,23.63,+50269424258,karla.jose.gonzalez.lopez.1155@correo.com,AHORRO|TARJETA_CREDITO|CORRIENTE,2026-02-08T22:36:33Z
C001156,Carlos Ana Morales Perez,DPI-2449226652693,1975-04-15,2026-04-08,PYME,2625.38,false,GT,19.51,+50222460015|+50221943729,carlos.ana.morales.perez.1156@correo.com,SEGURO|PRESTAMO|AHORRO|TARJETA_DEBITO,2026-01-11T06:57:34Z
C001157,Daniela Juan Cruz Garcia,DPI-7565353254773,1994-01-21,2019-05-22,PERSONAL,1638.16,false,GT,31.41,+50265953122,daniela.juan.cruz.garcia.1157@correo.com,TARJETA_CREDITO|AHORRO,2026-02-15T13:11:47Z
C001158,Valeria Diego Castillo Martinez,DPI-2110974283015,1956-06-04,2018-11-12,PERSONAL,1066.84,false,GT,27.42,+50221134247,valeria.diego.castillo.martinez.1158@correo.com,CORRIENTE|INVERSION,2026-01-25T21:51:27Z
C001159,Miguel Karla Morales Castillo,DPI-9396671888521,1999-10-18,2022-08-18,PERSONAL,1562.04,false,CR,23.13,+50255227139|+50234092876,miguel.karla.morales.castillo.1159@correo.com,SEGURO,2026-01-14T14:14:31Z
C001160,Luis Lucia Pineda Morales,DPI-4690490449507,1994-09-06,2023-12-02,PERSONAL,918.36,false,GT,20.14,+50240788319,luis.lucia.pineda.morales.1160@correo.com,TARJETA_CREDITO|INVERSION|SEGURO,2026-01-10T17:13:11Z
C001161,Alberto Karla Diaz Gonzalez,DPI-2885634307714,2004-02-10,2022-03-23,PREMIUM,10256.66,false,GT,26.00,+50252389472,alberto.karla.diaz.gonzalez.1161@correo.com,TARJETA_DEBITO|INVERSION|CORRIENTE|TARJETA_CREDITO,2026-03-09T21:12:03Z
C001162,Natalia Diego Castillo Ramirez,DPI-3545916621070,1958-06-01,2022-03-19,PREMIUM,4696.31,false,CR,49.42,+50252321606,natalia.diego.castillo.ramirez.1162@correo.com,TARJETA_CREDITO|PRESTAMO|SEGURO|AHORRO,2026-04-13T00:17:26Z
C001163,Paola Fernanda Diaz Cruz,DPI-3199156167284,1973-07-24,2019-12-22,PERSONAL,3076.45,false,GT,30.01,+50250515077,paola.fernanda.diaz.cruz.1163@correo.com,AHORRO,2026-03-04T14:30:41Z
C001164,Karla Juan Martinez Lopez,DPI-7018394355117,1973-12-11,2024-12-06,PREMIUM,3645.10,false,GT,50.26,+50256485502,karla.juan.martinez.lopez.1164@correo.com,INVERSION|TARJETA_DEBITO|TARJETA_CREDITO,2026-01-15T14:49:06Z
C001165,Rafael Juan Lopez Garcia,DPI-7706923564367,1970-03-24,2021-08-16,PERSONAL,646.84,false,GT,35.76,+50250692448|+50265104917,rafael.juan.lopez.garcia.1165@correo.com,TARJETA_CREDITO|TARJETA_DEBITO|SEGURO,2026-04-07T19:24:32Z
C001166,Ana Valeria Pineda Reyes,DPI-4524372054858,1991-12-05,2025-05-16,PERSONAL,561.91,false,SV,37.47,+50253500186|+50244937516,ana.valeria.pineda.reyes.1166@correo.com,AHORRO|TARJETA_CREDITO|INVERSION,2026-02-04T18:50:22Z
C001167,Valeria Camila Ruiz Rojas,DPI-4985307591612,1964-03-16,2018-12-04,PREMIUM,7593.40,false,SV,51.55,+50267712276,valeria.camila.ruiz.rojas.1167@correo.com,TARJETA_CREDITO,2026-03-25T04:31:57Z
C001168,Carlos Valeria Rojas Cruz,DPI-4985389952925,2002-04-18,2022-01-18,PERSONAL,628.21,false,GT,36.73,+50269365367,carlos.valeria.rojas.cruz.1168@correo.com,TARJETA_CREDITO|AHORRO,2026-03-19T09:47:25Z
C001169,Sofia Natalia Cruz Ramirez,DPI-9593490310183,1989-03-14,2019-05-11,PREMIUM,3401.76,false,GT,44.21,+50236353693|+50247117351,sofia.natalia.cruz.ramirez.1169@correo.com,INVERSION|CORRIENTE|AHORRO,2026-03-11T10:32:41Z
C001170,Patricia Paola Castillo Reyes,DPI-8142218861655,1971-06-16,2022-11-11,PERSONAL,753.50,false,GT,44.93,+50226066284|+50270129206,patricia.paola.castillo.reyes.1170@correo.com,PRESTAMO|SEGURO,2026-01-15T12:08:52Z
C001171,Oscar Sofia Santos Cifuentes,DPI-6358071189249,1996-12-06,2022-08-12,PERSONAL,1978.80,false,GT,43.04,+50259109471,oscar.sofia.santos.cifuentes.1171@correo.com,INVERSION,2026-03-30T17:54:45Z
C001172,Ricardo Juan Hernandez Martinez,DPI-8404148718254,1990-06-29,2023-06-20,PREMIUM,6903.46,false,GT,29.10,+50265740212,ricardo.juan.hernandez.martinez.1172@correo.com,CORRIENTE|SEGURO,2026-03-21T07:12:05Z
C001173,Fernanda Luis Reyes Morales,DPI-8660049203425,1998-05-08,2025-06-27,PERSONAL,578.02,false,GT,21.29,+50249367966|+50256799230,fernanda.luis.reyes.morales.1173@correo.com,INVERSION,2026-01-07T08:31:57Z
C001174,Patricia Juan Gonzalez Ruiz,DPI-4722176747667,2000-09-26,2018-12-20,PYME,9247.14,false,GT,18.86,+50227709738,patricia.juan.gonzalez.ruiz.1174@correo.com,CORRIENTE|TARJETA_DEBITO|PRESTAMO|SEGURO,2026-02-10T09:46:45Z
C001175,Sofia Miguel Ruiz Castillo,DPI-7561335207602,1995-11-24,2019-06-02,PERSONAL,2394.80,true,GT,50.96,+50229492605,sofia.miguel.ruiz.castillo.1175@correo.com,TARJETA_CREDITO|TARJETA_DEBITO|SEGURO|AHORRO,2026-02-04T12:44:14Z
C001176,Ricardo Rafael Vasquez Gonzalez,DPI-7239510869758,1957-03-19,2024-03-10,PERSONAL,3206.79,false,GT,24.88,+50266175144|+50267789387,ricardo.rafael.vasquez.gonzalez.1176@correo.com,TARJETA_DEBITO|SEGURO|PRESTAMO,2026-02-11T07:19:52Z
C001177,Natalia Natalia Santos Diaz,DPI-7779461272583,1959-11-08,2022-12-25,PERSONAL,2052.04,false,GT,28.85,+50252240659|+50234345734,natalia.natalia.santos.diaz.1177@correo.com,INVERSION|SEGURO|AHORRO,2026-01-01T18:19:53Z
C001178,Jorge Diego Ramirez Cifuentes,DPI-3492479088993,1956-04-28,2021-07-26,PYME,7737.68,false,GT,41.52,+50239370863,jorge.diego.ramirez.cifuentes.1178@correo.com,INVERSION,2026-02-06T16:06:34Z
C001179,Miguel Mario Cifuentes Rojas,DPI-7764306094949,2004-08-01,2024-02-05,PYME,7086.45,false,GT,20.58,+50263277476,miguel.mario.cifuentes.rojas.1179@correo.com,SEGURO|TARJETA_CREDITO|PRESTAMO|AHORRO,2026-01-08T04:31:38Z
